266933,1.7,-160.3,55.6,3,3,27.16
266973,1.7,-160.2,55.1,3,3,26.71
267013,1.9,-160.3,54.4,3,3,26.26
267053,2.0,-160.4,53.5,3,3,25.77
267093,2.1,-160.4,52.6,3,3,25.25
267133,2.1,-160.4,51.8,3,3,24.71
267173,2.2,-160.4,50.9,3,3,24.15
267213,2.3,-160.3,50.0,3,3,23.55
267253,2.3,-160.4,48.6,3,3,22.9
267293,2.3,-160.6,47.1,3,3,22.19
267333,2.3,-160.4,45.8,3,3,21.35
267373,2.2,-160.3,44.7,3,3,20.48
267413,2.3,-160.4,43.8,3,3,19.57
267453,2.5,-160.8,43.2,3,3,18.67
267493,2.8,-161.3,42.5,3,3,17.76
267533,3.1,-161.7,41.7,3,3,16.88
267573,2.9,-161.6,41.0,3,3,16.02
267613,2.9,-161.5,40.3,3,3,15.2
267653,2.8,-161.2,39.7,3,3,14.46
267693,2.6,-160.7,39.0,3,3,13.78
267733,2.6,-160.4,38.4,3,3,13.11
267773,2.8,-160.3,37.7,3,3,12.44
267813,2.9,-160.0,36.7,3,3,11.7
267853,2.8,-159.8,35.6,3,3,10.9
267893,2.7,-159.7,34.4,3,3,10.06
267933,2.5,-159.6,33.2,3,3,9.13
267973,2.5,-159.6,32.2,3,3,8.19
268013,2.7,-159.7,31.5,3,3,7.21
268053,3.2,-160.1,31.0,3,3,6.27
268093,3.7,-160.5,30.4,3,3,5.33
268133,4.4,-160.9,29.6,3,3,4.48
268173,5.1,-161.7,28.7,3,3,3.71
268213,5.6,-162.3,27.8,3,3,3.03
268253,5.7,-162.4,26.9,3,3,2.49
268293,5.6,-162.1,26.2,3,3,2.05
268333,5.5,-161.8,25.7,3,3,1.73
268373,5.5,-161.5,25.2,3,3,1.46
268413,5.7,-161.4,24.8,3,3,1.26
268453,6.0,-161.4,24.4,3,3,1.11
268493,6.5,-161.3,24.1,3,3,1.0
268533,6.8,-160.9,23.8,3,3,0.92
268573,7.1,-160.5,23.5,3,3,0.87
268613,7.3,-160.0,23.2,3,3,0.83
268653,7.4,-159.3,22.8,3,3,0.78
268693,7.3,-158.7,22.4,3,3,0.73
268733,7.2,-158.1,22.0,3,3,0.68
268773,7.1,-157.6,21.6,3,3,0.65
268813,7.0,-157.1,21.2,3,3,0.64
268853,7.0,-156.7,20.8,3,3,0.64
268893,6.9,-156.5,20.3,3,3,0.64
268933,6.9,-156.4,19.8,3,3,0.63
268973,7.0,-156.6,19.3,3,3,0.62
269013,7.2,-156.9,18.7,3,3,0.61
269053,7.4,-157.2,18.2,3,3,0.59
269093,7.7,-157.7,17.6,3,3,0.58
269133,8.1,-158.0,17.1,3,3,0.57
269173,8.4,-158.0,16.5,3,3,0.56
269213,8.5,-157.8,16.1,3,3,0.54
269253,8.6,-157.7,15.8,3,3,0.52
269293,8.8,-157.9,15.5,3,3,0.51
269333,9.2,-158.4,15.2,3,3,0.51
269373,9.6,-158.8,14.9,3,3,0.52
269413,9.9,-159.0,14.7,3,3,0.52
269453,10.1,-159.0,14.6,3,3,0.52
269493,10.1,-158.7,14.5,3,3,0.51
269533,10.2,-158.5,14.5,3,3,0.52
269573,10.2,-158.4,14.5,3,3,0.53
269613,10.3,-158.4,14.4,3,3,0.54
269653,10.3,-158.5,14.4,3,3,0.54
269693,10.4,-158.6,14.3,3,3,0.53
269733,10.5,-158.7,14.3,3,3,0.53
269773,10.5,-158.6,14.2,3,3,0.53
269813,10.6,-158.6,14.2,3,3,0.53
269853,10.7,-158.6,14.0,3,3,0.53
269893,10.8,-158.5,13.9,3,3,0.53
269933,10.8,-158.3,13.8,3,3,0.52
269973,10.8,-158.1,13.7,3,3,0.52
270013,10.8,-158.0,13.8,3,3,0.52
270053,10.8,-158.0,13.8,3,3,0.52
270093,10.8,-158.0,13.8,3,3,0.53
270133,10.8,-158.0,13.8,3,3,0.53
270173,10.9,-158.0,13.8,3,3,0.52
270213,10.9,-157.9,13.8,3,3,0.53
270253,10.9,-157.8,13.8,3,3,0.54
270293,11.0,-157.8,13.7,3,3,0.55
270333,11.1,-157.8,13.7,3,3,0.57
270373,11.1,-157.9,13.6,3,3,0.56
270413,11.2,-158.0,13.6,3,3,0.56
270453,11.3,-158.1,13.6,3,3,0.55
270493,11.5,-158.2,13.6,3,3,0.56
270533,11.6,-158.2,13.6,3,3,0.55
270573,11.6,-158.3,13.6,3,3,0.55
270613,11.6,-158.2,13.6,3,3,0.54
270653,11.6,-158.1,13.6,3,3,0.53
270693,11.6,-158.1,13.6,3,3,0.53
270733,11.7,-158.1,13.6,3,3,0.53
270773,11.7,-158.1,13.6,3,3,0.55
270813,11.7,-158.0,13.6,3,3,0.55
270853,11.6,-157.9,13.6,3,3,0.55
270893,11.6,-157.9,13.6,3,3,0.55
270933,11.6,-157.8,13.6,3,3,0.55
270973,11.6,-157.8,13.7,3,3,0.55
271013,11.6,-157.8,13.7,3,3,0.55
271053,11.6,-157.8,13.7,3,3,0.55
271093,11.6,-157.7,13.7,3,3,0.55
271133,11.6,-157.8,13.7,3,3,0.55
271173,11.6,-157.7,13.7,3,3,0.55
271213,11.6,-157.6,13.7,3,3,0.55
271253,11.5,-157.5,13.7,3,3,0.55
271293,11.5,-157.4,13.8,3,3,0.55
271333,11.4,-157.2,14.0,3,3,0.56
271373,11.3,-156.8,14.1,3,3,0.56
271413,11.1,-156.4,14.2,3,3,0.57
271453,11.0,-155.9,14.4,3,3,0.57
271493,10.8,-155.5,14.4,3,3,0.57
271533,10.7,-155.1,14.5,3,3,0.57
271573,10.6,-154.8,14.5,3,3,0.56
271613,10.6,-154.6,14.5,3,3,0.56
271653,10.5,-154.5,14.6,3,3,0.55
271693,10.5,-154.5,14.5,3,3,0.55
271733,10.4,-154.5,14.5,3,3,0.55
271773,10.4,-154.5,14.5,3,3,0.55
271813,10.4,-154.6,14.5,3,3,0.55
271853,10.5,-154.8,14.4,3,3,0.55
271893,10.6,-155.3,14.4,3,3,0.56
271933,10.7,-155.7,14.3,3,3,0.57
271973,10.8,-156.0,14.3,3,3,0.57
272013,10.9,-156.4,14.3,3,3,0.57
272053,10.9,-156.6,14.3,3,3,0.57
272093,11.0,-157.0,14.3,3,3,0.57
272133,11.1,-157.5,14.4,3,3,0.57
272173,11.1,-157.8,14.5,3,3,0.57
272213,11.1,-158.0,14.7,3,3,0.57
272253,11.0,-158.0,15.0,3,3,0.57
272293,10.7,-158.1,15.5,3,3,0.58
272333,10.5,-158.2,15.9,3,3,0.58
272373,10.3,-158.4,16.3,3,3,0.59
272413,10.2,-158.6,16.7,3,3,0.6
272453,10.2,-158.8,17.0,3,3,0.61
272493,10.2,-158.8,17.3,3,3,0.61
272533,10.1,-158.7,17.6,3,3,0.61
272573,10.0,-158.6,17.9,3,3,0.62
272613,9.8,-158.8,18.2,3,3,0.62
272653,9.8,-159.0,18.6,3,3,0.63
272693,9.8,-159.3,19.1,3,3,0.65
272733,9.9,-159.5,19.7,3,3,0.67
272773,10.0,-159.8,20.4,3,3,0.7
272813,10.1,-160.1,21.1,3,3,0.75
272853,10.1,-160.3,21.9,3,3,0.83
272893,10.0,-160.5,22.7,3,3,0.92
272933,9.9,-160.7,23.5,3,3,1.04
272973,9.7,-160.8,24.3,3,3,1.2
273013,9.6,-161.0,25.2,3,3,1.41
273053,9.4,-161.0,25.9,3,3,1.67
273093,9.0,-160.9,26.5,3,3,1.96
273133,8.5,-160.7,27.1,3,3,2.3
273173,8.3,-160.8,27.6,3,3,2.65
273213,8.1,-161.0,28.2,3,3,3.05
273253,7.9,-161.1,28.8,3,3,3.48
273293,7.6,-160.7,29.5,3,3,3.93
273333,7.2,-160.0,30.2,3,3,4.42
273373,7.0,-159.5,31.0,3,3,4.94
273413,6.8,-159.3,31.7,3,3,5.5
273453,6.6,-159.2,32.4,3,3,6.13
273493,6.4,-159.1,32.8,3,3,6.78
273533,6.1,-159.1,33.1,3,3,7.44
273573,5.9,-159.3,33.5,3,3,8.11
273613,5.6,-159.6,33.8,3,3,8.73
273653,5.6,-160.2,34.2,3,3,9.36
273693,5.5,-160.8,34.9,3,3,9.96
273733,5.3,-160.9,35.7,3,3,10.6
273773,5.0,-160.8,36.5,3,3,11.23
273813,4.7,-160.7,37.5,3,3,11.92
273853,4.5,-160.7,38.4,3,3,12.66
273893,4.3,-160.5,39.4,3,3,13.48
273933,3.9,-160.4,40.4,3,3,14.37
273973,3.6,-160.5,41.3,3,3,15.33
274013,3.2,-160.8,42.2,3,3,16.31
274053,2.9,-160.6,43.3,3,3,17.32
274093,2.5,-160.2,44.7,3,3,18.34
274133,2.2,-159.8,46.0,3,3,19.35
274173,1.8,-159.4,47.3,3,3,20.43
274213,1.4,-159.0,48.3,3,3,21.46
274253,1.1,-158.5,49.4,3,3,22.5
274293,0.6,-158.0,50.4,3,3,23.48
274333,0.3,-157.6,51.5,3,3,24.48
274373,0.1,-157.4,53.0,3,3,25.44
274413,-0.4,-157.2,54.5,3,3,26.44
274453,-0.8,-157.1,56.0,3,3,27.41
274493,-1.2,-157.2,57.2,3,3,28.36
274533,-1.8,-157.2,58.5,3,3,29.29
274573,-2.1,-157.1,60.0,3,3,30.24
274613,-2.3,-157.2,61.5,3,3,31.21
274653,-2.6,-157.0,63.1,3,3,32.21
274693,-2.9,-157.1,64.7,3,3,33.21
274733,-3.5,-156.9,66.1,3,3,34.16
274773,-3.4,-157.1,67.2,3,3,35.12
274813,-3.8,-157.4,68.0,3,3,35.99
274853,-4.1,-157.2,69.0,3,3,36.85
274893,-4.3,-157.3,70.0,3,3,37.64
274933,-4.5,-157.3,71.0,3,3,38.41
274973,-4.4,-157.3,71.7,3,3,39.06
275013,-3.8,-157.4,72.4,3,3,39.66
275053,-3.9,-157.4,72.5,3,3,40.15
275093,-3.6,-157.5,72.7,3,3,40.52
275133,-3.8,-157.4,73.4,3,3,40.87
275173,-3.9,-157.4,74.1,3,3,41.19
275213,-4.0,-157.4,74.7,3,3,41.51
275253,-3.9,-157.5,75.4,3,3,41.8
275293,-4.2,-157.5,75.8,3,3,42.08
275333,-4.1,-157.6,76.1,3,3,42.33
275373,-4.2,-157.8,76.5,3,3,42.6
275413,-4.1,-158.0,77.1,3,3,42.92
275453,-4.1,-158.2,77.8,3,3,43.28
275493,-4.1,-158.3,78.6,3,3,43.64
275533,-4.0,-158.3,79.5,3,3,44.03
275573,-4.5,-158.3,80.2,3,3,44.43
275613,-4.2,-158.4,80.9,3,3,44.88
275653,-4.6,-158.4,81.4,3,3,45.36
275693,-4.2,-158.5,82.0,3,3,45.87
275733,-4.1,-158.5,82.5,3,3,46.39
275773,-3.6,-158.7,83.1,3,3,46.91
275813,-3.4,-158.8,83.8,3,3,47.43
275853,-3.8,-158.5,84.5,3,3,47.94
275893,-3.7,-158.6,84.9,3,3,48.44
275933,-3.5,-158.8,85.3,3,3,48.89
275973,-3.4,-158.8,85.6,3,3,49.33
276013,-2.9,-158.9,86.0,3,3,49.73
276053,-3.0,-159.0,86.3,3,3,50.11
276093,-2.6,-158.9,86.5,3,3,50.43
276133,-2.7,-158.8,86.8,3,3,50.69
276173,-2.6,-158.6,86.9,3,3,50.87
276213,-2.8,-158.4,87.1,3,3,51.0
276253,-2.9,-158.4,86.8,3,3,51.05
276293,-3.0,-158.6,86.2,3,3,50.99
276333,-2.9,-158.5,85.8,3,3,50.83
276373,-2.9,-158.5,85.4,3,3,50.57
276413,-2.8,-158.2,85.2,3,3,50.25
276453,-2.6,-158.2,84.8,3,3,49.84
276493,-2.4,-158.1,84.4,3,3,49.36
276533,-2.0,-158.2,83.6,3,3,48.77
276573,-2.0,-158.2,82.5,3,3,48.09
276613,-1.7,-158.2,81.4,3,3,47.38
276653,-1.6,-158.1,80.7,3,3,46.61
276693,-1.5,-158.0,79.9,3,3,45.84
276733,-1.7,-157.9,79.0,3,3,45.02
276773,-1.3,-157.9,78.0,3,3,44.2
276813,-1.7,-157.9,76.8,3,3,43.33
276853,-1.4,-157.8,75.9,3,3,42.5
276893,-1.6,-157.6,74.9,3,3,41.68
276933,-1.5,-157.5,73.5,3,3,40.88
276973,-1.9,-157.2,72.1,3,3,40.04
277013,-2.1,-156.8,70.8,3,3,39.17
277053,-1.9,-156.7,69.6,3,3,38.28
277093,-1.9,-156.3,68.5,3,3,37.39
277133,-1.5,-156.4,67.2,3,3,36.5
277173,-1.2,-156.0,66.1,3,3,35.61
277213,-0.8,-155.8,65.1,3,3,34.76
277253,-0.7,-155.6,64.0,3,3,33.9
277293,-0.8,-155.6,62.8,3,3,33.12
277333,-0.6,-155.4,61.8,3,3,32.35
277373,-0.5,-155.0,61.1,3,3,31.65
277413,-0.2,-154.6,60.4,3,3,30.98
277453,-0.3,-154.1,59.6,3,3,30.35
277493,-0.3,-153.8,58.5,3,3,29.72
277533,-0.1,-153.7,57.5,3,3,29.09
277573,-0.2,-153.2,56.8,3,3,28.49
277613,-0.1,-152.9,56.0,3,3,27.92
277653,-0.4,-152.5,55.2,3,3,27.36
277693,-0.4,-152.6,54.3,3,3,26.79
277733,-0.3,-152.6,53.3,3,3,26.19
277773,-0.1,-152.6,52.4,3,3,25.59
277813,-0.1,-152.5,51.7,3,3,25.02
277853,-0.0,-152.3,51.2,3,3,24.46
277893,-0.1,-152.3,50.6,3,3,23.94
277933,-0.1,-152.5,50.0,3,3,23.41
277973,0.1,-152.9,49.3,3,3,22.92
278013,0.3,-153.1,48.5,3,3,22.4
278053,0.6,-153.3,47.6,3,3,21.92
278093,0.5,-153.3,46.7,3,3,21.41
278133,0.4,-153.3,45.8,3,3,20.89
278173,0.4,-153.2,45.2,3,3,20.37
278213,0.3,-153.0,44.7,3,3,19.84
278253,0.4,-153.0,44.2,3,3,19.32
278293,0.6,-153.1,43.7,3,3,18.81
278333,0.8,-153.2,43.1,3,3,18.3
278373,1.0,-153.0,42.6,3,3,17.8
278413,1.3,-152.8,42.3,3,3,17.34
278453,1.3,-152.5,41.9,3,3,16.9
278493,1.3,-152.3,41.4,3,3,16.48
278533,1.4,-152.3,41.0,3,3,16.04
278573,1.5,-152.2,40.5,3,3,15.61
278613,1.7,-152.2,39.9,3,3,15.14
278653,1.9,-152.2,39.2,3,3,14.68
278693,2.0,-152.3,38.7,3,3,14.21
278733,2.1,-152.5,38.2,3,3,13.75
278773,2.3,-152.9,37.7,3,3,13.27
278813,2.3,-153.1,37.2,3,3,12.79
278853,2.2,-153.2,36.7,3,3,12.29
278893,2.2,-153.2,36.2,3,3,11.79
278933,2.3,-153.2,35.7,3,3,11.29
278973,2.3,-153.2,35.2,3,3,10.79
279013,2.4,-153.2,34.7,3,3,10.28
279053,2.5,-153.3,34.1,3,3,9.75
279093,2.6,-153.4,33.5,3,3,9.22
279133,2.8,-153.5,33.1,3,3,8.67
279173,2.9,-153.5,32.7,3,3,8.15
279213,3.2,-153.5,32.3,3,3,7.63
279253,3.4,-153.6,31.8,3,3,7.14
279293,3.7,-153.6,31.2,3,3,6.62
279333,4.1,-153.4,30.5,3,3,6.12
279373,4.4,-153.3,29.9,3,3,5.58
279413,4.8,-153.2,29.3,3,3,5.06
279453,5.1,-153.0,28.7,3,3,4.54
279493,5.4,-152.9,28.2,3,3,4.03
279533,5.7,-152.8,27.6,3,3,3.52
279573,5.9,-152.5,26.9,3,3,3.03
279613,6.0,-152.4,26.4,3,3,2.6
279653,6.2,-152.2,25.9,3,3,2.22
279693,6.4,-152.0,25.4,3,3,1.92
279733,6.5,-151.7,25.0,3,3,1.66
279773,6.7,-151.6,24.5,3,3,1.47
279813,6.9,-151.7,24.0,3,3,1.3
279853,7.2,-151.8,23.4,3,3,1.16
279893,7.4,-151.7,22.8,3,3,1.05
279933,7.6,-151.6,22.2,3,3,0.96
279973,7.6,-151.4,21.6,3,3,0.88
280013,7.6,-151.1,20.9,3,3,0.8
280053,7.6,-150.9,20.1,3,3,0.74
280093,7.6,-150.8,19.3,3,3,0.68
280133,7.6,-150.8,18.6,3,3,0.64
280173,7.7,-150.8,18.0,3,3,0.61
280213,8.0,-151.0,17.5,3,3,0.58
280253,8.4,-151.2,17.1,3,3,0.55
280293,8.6,-151.4,16.6,3,3,0.54
280333,8.6,-151.3,16.1,3,3,0.52
280373,8.5,-150.8,15.7,3,3,0.5
280413,8.5,-150.1,15.4,3,3,0.46
280453,8.6,-150.1,15.2,3,3,0.43
280493,8.7,-150.4,14.9,3,3,0.4
280533,8.8,-150.6,14.8,3,3,0.38
280573,8.8,-150.4,14.7,3,3,0.38
280613,8.8,-150.1,14.7,3,3,0.38
280653,8.9,-149.9,14.7,3,3,0.38
280693,9.0,-149.8,14.6,3,3,0.39
280733,9.2,-149.8,14.5,3,3,0.43
280773,9.4,-150.1,14.3,3,3,0.45
280813,9.8,-150.5,14.1,3,3,0.47
280853,10.2,-150.7,13.9,3,3,0.5
280893,10.5,-150.7,13.7,3,3,0.5
280933,10.6,-150.7,13.5,3,3,0.5
280973,10.7,-150.7,13.3,3,3,0.49
281013,10.9,-150.7,13.1,3,3,0.48
281053,11.0,-150.7,13.0,3,3,0.48
281093,11.2,-150.7,12.9,3,3,0.47
281133,11.2,-150.6,12.9,3,3,0.47
281173,11.2,-150.3,13.0,3,3,0.45
281213,11.2,-150.2,13.0,3,3,0.45
281253,11.2,-150.0,13.0,3,3,0.45
281293,11.2,-150.1,13.0,3,3,0.45
281333,11.2,-150.3,12.9,3,3,0.45
281373,11.2,-150.6,12.9,3,3,0.45
281413,11.2,-150.8,12.9,3,3,0.46
281453,11.2,-150.9,12.8,3,3,0.46
281493,11.2,-151.0,12.8,3,3,0.46
281533,11.2,-151.0,12.8,3,3,0.47
281573,11.2,-150.9,12.8,3,3,0.48
281613,11.2,-150.8,12.8,3,3,0.49
281653,11.2,-150.7,12.8,3,3,0.5
281693,11.2,-150.7,12.8,3,3,0.5
281733,11.2,-150.7,12.8,3,3,0.51
281773,11.2,-150.6,12.8,3,3,0.51
281813,11.2,-150.6,12.8,3,3,0.52
281853,11.2,-150.6,12.8,3,3,0.52
281893,11.2,-150.6,12.8,3,3,0.51
281933,11.2,-150.5,12.8,3,3,0.51
281973,11.2,-150.5,12.8,3,3,0.51
282013,11.2,-150.4,12.8,3,3,0.51
282053,11.2,-150.4,12.8,3,3,0.51
282093,11.2,-150.4,12.8,3,3,0.51
282133,11.2,-150.4,12.8,3,3,0.51
282173,11.2,-150.4,12.8,3,3,0.51
282213,11.2,-150.4,12.8,3,3,0.51
282253,11.2,-150.3,12.8,3,3,0.51
282293,11.2,-150.4,12.8,3,3,0.51
282333,11.2,-150.4,12.8,3,3,0.51
282373,11.2,-150.4,12.8,3,3,0.51
282413,11.2,-150.4,12.8,3,3,0.51
